ID,State,Date,Total_Deaths,New_Deaths
8542,Kentucky,12/20/2020,2397,26
8543,Kentucky,12/21/2020,2412,15
8544,Kentucky,12/22/2020,2440,28
8545,Kentucky,12/23/2020,2466,26
8546,Kentucky,12/24/2020,2466,0
8547,Kentucky,12/25/2020,2466,0
8548,Kentucky,12/26/2020,2534,68
8549,Kentucky,12/27/2020,2555,21
8550,Kentucky,12/28/2020,2563,8
8551,Kentucky,12/29/2020,2594,31
8552,Kentucky,12/30/2020,2623,29
8553,Kentucky,12/31/2020,2623,0
8554,Kentucky,1/1/2021,2623,0
8555,Kentucky,1/2/2021,2698,75
8556,Kentucky,1/3/2021,2723,25
8557,Kentucky,1/4/2021,2749,26
8558,Kentucky,1/5/2021,2772,23
8559,Kentucky,1/6/2021,2806,34
8560,Kentucky,1/7/2021,2843,37
8561,Kentucky,1/8/2021,2856,13
8562,Kentucky,1/9/2021,2876,20
8563,Kentucky,1/10/2021,2901,25
8564,Kentucky,1/11/2021,2922,21
8565,Kentucky,1/12/2021,2944,22
8566,Kentucky,1/13/2021,2991,47
8567,Kentucky,1/14/2021,3042,51
8568,Kentucky,1/15/2021,3061,19
8569,Kentucky,1/16/2021,3093,32
8570,Kentucky,1/17/2021,3127,34
8571,Kentucky,1/18/2021,3167,40
8572,Kentucky,1/19/2021,3194,27
8573,Kentucky,1/20/2021,3243,49
8574,Kentucky,1/21/2021,3301,58
8575,Kentucky,1/22/2021,3337,36
8576,Kentucky,1/23/2021,3386,49
8577,Kentucky,1/24/2021,3421,35
8578,Kentucky,1/25/2021,3460,39
8579,Kentucky,1/26/2021,3495,35
8580,Kentucky,1/27/2021,3542,47
8581,Kentucky,1/28/2021,3611,69
8582,Kentucky,1/29/2021,3668,57
8583,Kentucky,1/30/2021,3714,46
8584,Kentucky,1/31/2021,3745,31
8585,Kentucky,2/1/2021,3780,35
8586,Kentucky,2/2/2021,3812,32
8587,Kentucky,2/3/2021,3863,51
8588,Kentucky,2/4/2021,3921,58
8589,Kentucky,2/5/2021,3971,50
8590,Kentucky,2/6/2021,4020,49
8591,Kentucky,2/7/2021,4051,31
8592,Kentucky,2/8/2021,4091,40
8593,Kentucky,2/9/2021,4126,35
8594,Kentucky,2/10/2021,4175,49
8595,Kentucky,2/11/2021,4211,36
8596,Kentucky,2/12/2021,4253,42
8597,Kentucky,2/13/2021,4272,19
8598,Kentucky,2/14/2021,4282,10
8599,Kentucky,2/15/2021,4291,9
8600,Kentucky,2/16/2021,4318,27
8601,Kentucky,2/17/2021,4336,18
8602,Kentucky,2/18/2021,4373,37
8603,Kentucky,2/19/2021,4401,28
8604,Kentucky,2/20/2021,4426,25
8605,Kentucky,2/21/2021,4447,21
8606,Kentucky,2/22/2021,4460,13
8607,Kentucky,2/23/2021,4476,16
8608,Kentucky,2/24/2021,4527,51
8609,Kentucky,2/25/2021,4570,43
8610,Kentucky,2/26/2021,4600,30
8611,Kentucky,2/27/2021,4625,25
8612,Kentucky,2/28/2021,4637,12
8613,Kentucky,3/1/2021,4652,15
8614,Kentucky,3/2/2021,4671,19
8615,Kentucky,3/3/2021,4704,33
8616,Kentucky,3/4/2021,4732,28
8617,Kentucky,3/5/2021,4754,22
8618,Kentucky,3/6/2021,4806,52
8619,Kentucky,3/7/2021,4819,13
8620,Kentucky,3/8/2021,4829,10
8621,Kentucky,3/9/2021,4850,21
8622,Kentucky,3/10/2021,4884,34
8623,Kentucky,3/11/2021,4921,37
8624,Kentucky,3/12/2021,4950,29
8625,Kentucky,3/13/2021,4966,16
8626,Kentucky,3/14/2021,4982,16
8627,Kentucky,3/15/2021,5005,23
8628,Kentucky,3/16/2021,5029,24
8629,Kentucky,3/17/2021,5056,27
8630,Kentucky,3/18/2021,5504,31
8631,Kentucky,3/19/2021,5695,25
8632,Kentucky,3/20/2021,5720,25
8633,Kentucky,3/21/2021,5738,18
8634,Kentucky,3/22/2021,5799,61
8635,Kentucky,3/23/2021,5814,15
8636,Kentucky,3/24/2021,5863,24
8637,Kentucky,3/25/2021,5970,19
8638,Kentucky,3/26/2021,6008,27
8639,Kentucky,3/27/2021,6023,15
8640,Kentucky,3/28/2021,6031,8
8641,Kentucky,3/29/2021,6042,11
8642,Kentucky,3/30/2021,6065,13
8643,Kentucky,3/31/2021,6090,22
8644,Kentucky,4/1/2021,6108,13
8645,Kentucky,4/2/2021,6129,3
8646,Kentucky,4/3/2021,6149,8
8647,Kentucky,4/4/2021,6149,0
8648,Kentucky,4/5/2021,6171,18
8649,Kentucky,4/6/2021,6184,7
8650,Kentucky,4/7/2021,6198,10
8651,Kentucky,4/8/2021,6214,16
8652,Kentucky,4/9/2021,6223,4
8653,Kentucky,4/10/2021,6241,10
8654,Kentucky,4/11/2021,6250,8
8655,Kentucky,4/12/2021,6257,7
8656,Kentucky,4/13/2021,6261,3
8657,Kentucky,4/14/2021,6285,14
8658,Kentucky,4/15/2021,6302,17
8659,Kentucky,4/16/2021,6317,10
8660,Kentucky,4/17/2021,6330,3
8661,Kentucky,4/18/2021,6338,4
8662,Kentucky,4/19/2021,6347,4
8663,Kentucky,4/20/2021,6360,7
8664,Kentucky,4/21/2021,6373,7
8665,Kentucky,4/22/2021,6381,5
8666,Kentucky,4/23/2021,6403,5
8667,Kentucky,4/24/2021,6436,22
8668,Kentucky,4/25/2021,6449,4
8669,Kentucky,4/26/2021,6459,3
8670,Kentucky,4/27/2021,6476,10
8671,Kentucky,4/28/2021,6485,9
8672,Kentucky,4/29/2021,6497,10
8673,Kentucky,4/30/2021,6501,4
8674,Kentucky,5/1/2021,6513,9
8675,Kentucky,5/2/2021,6517,3
8676,Kentucky,5/3/2021,6525,5
8677,Kentucky,5/4/2021,6532,7
8678,Kentucky,5/5/2021,6542,10
8679,Kentucky,5/6/2021,6548,5
8680,Kentucky,5/7/2021,6559,10
8681,Kentucky,5/8/2021,6578,18
8682,Kentucky,5/9/2021,6586,8
8683,Kentucky,5/10/2021,6597,9
8684,Kentucky,5/11/2021,6620,23
8685,Kentucky,5/12/2021,6630,9
8686,Kentucky,5/13/2021,6637,4
8687,Kentucky,5/14/2021,6643,6
8688,Kentucky,5/15/2021,6648,5
8689,Kentucky,5/16/2021,6656,8
8690,Kentucky,5/17/2021,6662,6
8691,Kentucky,5/18/2021,6673,11
8692,Kentucky,5/19/2021,6678,5
8693,Kentucky,5/20/2021,6693,13
8694,Kentucky,5/21/2021,6698,5
8695,Kentucky,5/22/2021,6705,5
8696,Kentucky,5/23/2021,6716,11
8697,Kentucky,5/24/2021,6720,3
8698,Kentucky,5/25/2021,6725,4
8699,Kentucky,5/26/2021,6744,16
8700,Kentucky,5/27/2021,6748,2
8701,Kentucky,5/28/2021,6758,6
8702,Kentucky,5/29/2021,6782,6
8703,Kentucky,5/30/2021,6782,0
8704,Kentucky,5/31/2021,6782,0
8705,Kentucky,6/1/2021,7067,25
8706,Kentucky,6/2/2021,7071,4
8707,Kentucky,6/3/2021,7077,6
8708,Kentucky,6/4/2021,7086,9
8709,Kentucky,6/5/2021,7091,5
8710,Kentucky,6/6/2021,7098,7
8711,Kentucky,6/7/2021,7103,5
8712,Kentucky,6/8/2021,7109,6
8713,Kentucky,6/9/2021,7121,12
8714,Kentucky,6/10/2021,7138,17
8715,Kentucky,6/11/2021,7147,9
8716,Kentucky,6/12/2021,7155,8
8717,Kentucky,6/13/2021,7158,3
8718,Kentucky,6/14/2021,7163,5
8719,Kentucky,6/15/2021,7171,8
8720,Kentucky,6/16/2021,7175,4
8721,Kentucky,6/17/2021,7178,3
8722,Louisiana,1/22/2020,0,0
8723,Louisiana,1/23/2020,0,0
8724,Louisiana,1/24/2020,0,0
8725,Louisiana,1/25/2020,0,0
8726,Louisiana,1/26/2020,0,0
8727,Louisiana,1/27/2020,0,0
8728,Louisiana,1/28/2020,0,0
8729,Louisiana,1/29/2020,0,0
8730,Louisiana,1/30/2020,0,0
8731,Louisiana,1/31/2020,0,0
8732,Louisiana,2/1/2020,0,0
8733,Louisiana,2/2/2020,0,0
8734,Louisiana,2/3/2020,0,0
8735,Louisiana,2/4/2020,0,0
8736,Louisiana,2/5/2020,0,0
8737,Louisiana,2/6/2020,0,0
8738,Louisiana,2/7/2020,0,0
8739,Louisiana,2/8/2020,0,0
8740,Louisiana,2/9/2020,0,0
8741,Louisiana,2/10/2020,0,0
8742,Louisiana,2/11/2020,0,0
8743,Louisiana,2/12/2020,0,0
8744,Louisiana,2/13/2020,0,0
8745,Louisiana,2/14/2020,0,0
8746,Louisiana,2/15/2020,0,0
8747,Louisiana,2/16/2020,0,0
8748,Louisiana,2/17/2020,0,0
8749,Louisiana,2/18/2020,0,0
8750,Louisiana,2/19/2020,0,0
8751,Louisiana,2/20/2020,0,0
8752,Louisiana,2/21/2020,0,0
8753,Louisiana,2/22/2020,0,0
8754,Louisiana,2/23/2020,0,0
8755,Louisiana,2/24/2020,0,0
8756,Louisiana,2/25/2020,0,0
8757,Louisiana,2/26/2020,0,0
8758,Louisiana,2/27/2020,0,0
8759,Louisiana,2/28/2020,0,0
8760,Louisiana,2/29/2020,0,0
8761,Louisiana,3/1/2020,0,0
8762,Louisiana,3/2/2020,0,0
8763,Louisiana,3/3/2020,0,0
8764,Louisiana,3/4/2020,0,0
8765,Louisiana,3/5/2020,0,0
8766,Louisiana,3/6/2020,0,0
8767,Louisiana,3/7/2020,0,0
8768,Louisiana,3/8/2020,0,0
8769,Louisiana,3/9/2020,0,0
8770,Louisiana,3/10/2020,0,0
8771,Louisiana,3/11/2020,0,0
8772,Louisiana,3/12/2020,0,0
8773,Louisiana,3/13/2020,0,0
8774,Louisiana,3/14/2020,0,0
8775,Louisiana,3/15/2020,2,2
8776,Louisiana,3/16/2020,3,1
8777,Louisiana,3/17/2020,4,1
8778,Louisiana,3/18/2020,7,3
8779,Louisiana,3/19/2020,10,3
8780,Louisiana,3/20/2020,14,4
8781,Louisiana,3/21/2020,20,6
8782,Louisiana,3/22/2020,29,9
8783,Louisiana,3/23/2020,34,5
8784,Louisiana,3/24/2020,46,12
8785,Louisiana,3/25/2020,73,27
8786,Louisiana,3/26/2020,83,10
8787,Louisiana,3/27/2020,119,36
8788,Louisiana,3/28/2020,137,18
8789,Louisiana,3/29/2020,151,14
8790,Louisiana,3/30/2020,185,34
8791,Louisiana,3/31/2020,239,54
8792,Louisiana,4/1/2020,273,34
8793,Louisiana,4/2/2020,310,37
8794,Louisiana,4/3/2020,370,60
8795,Louisiana,4/4/2020,409,39
8796,Louisiana,4/5/2020,477,68
8797,Louisiana,4/6/2020,512,35
8798,Louisiana,4/7/2020,582,70
8799,Louisiana,4/8/2020,652,70
8800,Louisiana,4/9/2020,702,50
8801,Louisiana,4/10/2020,755,53
8802,Louisiana,4/11/2020,806,51
8803,Louisiana,4/12/2020,840,34
8804,Louisiana,4/13/2020,884,44
8805,Louisiana,4/14/2020,1013,129
8806,Louisiana,4/15/2020,1103,90
8807,Louisiana,4/16/2020,1156,53
8808,Louisiana,4/17/2020,1213,57
8809,Louisiana,4/18/2020,1267,54
8810,Louisiana,4/19/2020,1296,29
8811,Louisiana,4/20/2020,1328,32
8812,Louisiana,4/21/2020,1405,77
8813,Louisiana,4/22/2020,1532,127
8814,Louisiana,4/23/2020,1599,67
8815,Louisiana,4/24/2020,1601,2
8816,Louisiana,4/25/2020,1644,43
8817,Louisiana,4/26/2020,1729,85
8818,Louisiana,4/27/2020,1740,11
8819,Louisiana,4/28/2020,1801,61
8820,Louisiana,4/29/2020,1845,44
8821,Louisiana,4/30/2020,1905,60
8822,Louisiana,5/1/2020,1970,65
8823,Louisiana,5/2/2020,1950,-20
8824,Louisiana,5/3/2020,2012,62
8825,Louisiana,5/4/2020,2064,52
8826,Louisiana,5/5/2020,2115,51
8827,Louisiana,5/6/2020,2094,-21
8828,Louisiana,5/7/2020,2208,114
8829,Louisiana,5/8/2020,2227,19
8830,Louisiana,5/9/2020,2267,40
8831,Louisiana,5/10/2020,2286,19
8832,Louisiana,5/11/2020,2308,22
8833,Louisiana,5/12/2020,2347,39
8834,Louisiana,5/13/2020,2381,34
8835,Louisiana,5/14/2020,2417,36
8836,Louisiana,5/15/2020,2448,31
8837,Louisiana,5/16/2020,2479,31
8838,Louisiana,5/17/2020,2491,12
8839,Louisiana,5/18/2020,2563,72
8840,Louisiana,5/19/2020,2581,18
8841,Louisiana,5/20/2020,2608,27
8842,Louisiana,5/21/2020,2629,21
8843,Louisiana,5/22/2020,2668,39
8844,Louisiana,5/23/2020,2683,15
8845,Louisiana,5/24/2020,2690,7
8846,Louisiana,5/25/2020,2690,0
8847,Louisiana,5/26/2020,2701,11
8848,Louisiana,5/27/2020,2722,21
8849,Louisiana,5/28/2020,2740,18
8850,Louisiana,5/29/2020,2766,26
8851,Louisiana,5/30/2020,2785,19
8852,Louisiana,5/31/2020,2791,6
8853,Louisiana,6/1/2020,2801,10
8854,Louisiana,6/2/2020,2835,34
8855,Louisiana,6/3/2020,2870,35
8856,Louisiana,6/4/2020,2883,13
8857,Louisiana,6/5/2020,2912,29
8858,Louisiana,6/6/2020,2925,13
8859,Louisiana,6/7/2020,2936,11
8860,Louisiana,6/8/2020,2944,8
8861,Louisiana,6/9/2020,2957,13
8862,Louisiana,6/10/2020,2968,11
8863,Louisiana,6/11/2020,2987,19
8864,Louisiana,6/12/2020,2996,9
8865,Louisiana,6/13/2020,3004,8
8866,Louisiana,6/14/2020,3014,10
8867,Louisiana,6/15/2020,3018,4
8868,Louisiana,6/16/2020,3042,24
8869,Louisiana,6/17/2020,3062,20
8870,Louisiana,6/18/2020,3062,0
8871,Louisiana,6/19/2020,3084,22
8872,Louisiana,6/20/2020,3104,20
8873,Louisiana,6/21/2020,3105,1
8874,Louisiana,6/22/2020,3117,12
8875,Louisiana,6/23/2020,3134,17
8876,Louisiana,6/24/2020,3152,18
8877,Louisiana,6/25/2020,3164,12
8878,Louisiana,6/26/2020,3190,26
8879,Louisiana,6/27/2020,3190,0
8880,Louisiana,6/28/2020,3199,9
8881,Louisiana,6/29/2020,3199,0
8882,Louisiana,6/30/2020,3221,22
8883,Louisiana,7/1/2020,3238,17
8884,Louisiana,7/2/2020,3255,17
8885,Louisiana,7/3/2020,3278,23
8886,Louisiana,7/4/2020,3278,0
8887,Louisiana,7/5/2020,3288,10
8888,Louisiana,7/6/2020,3296,8
8889,Louisiana,7/7/2020,3319,23
8890,Louisiana,7/8/2020,3339,20
8891,Louisiana,7/9/2020,3355,16
8892,Louisiana,7/10/2020,3380,25
8893,Louisiana,7/11/2020,3403,23
8894,Louisiana,7/12/2020,3416,13
8895,Louisiana,7/13/2020,3423,7
8896,Louisiana,7/14/2020,3445,22
8897,Louisiana,7/15/2020,3461,16
8898,Louisiana,7/16/2020,3485,24
8899,Louisiana,7/17/2020,3509,24
8900,Louisiana,7/18/2020,3509,0
8901,Louisiana,7/19/2020,3543,34
8902,Louisiana,7/20/2020,3572,29
8903,Louisiana,7/21/2020,3608,36
8904,Louisiana,7/22/2020,3670,62
8905,Louisiana,7/23/2020,3686,16
8906,Louisiana,7/24/2020,3715,29
8907,Louisiana,7/25/2020,3715,0
8908,Louisiana,7/26/2020,3763,48
8909,Louisiana,7/27/2020,3786,23
8910,Louisiana,7/28/2020,3812,26
8911,Louisiana,7/29/2020,3883,71
8912,Louisiana,7/30/2020,3925,42
8913,Louisiana,7/31/2020,3949,24
8914,Louisiana,8/1/2020,3949,0
8915,Louisiana,8/2/2020,4007,58
8916,Louisiana,8/3/2020,4024,17
8917,Louisiana,8/4/2020,4051,27
8918,Louisiana,8/5/2020,4096,45
8919,Louisiana,8/6/2020,4146,50
8920,Louisiana,8/7/2020,4207,61
8921,Louisiana,8/8/2020,4207,0
8922,Louisiana,8/9/2020,4263,56
8923,Louisiana,8/10/2020,4287,24
8924,Louisiana,8/11/2020,4313,26
8925,Louisiana,8/12/2020,4361,48
8926,Louisiana,8/13/2020,4402,41
8927,Louisiana,8/14/2020,4430,28
8928,Louisiana,8/15/2020,4430,0
8929,Louisiana,8/16/2020,4507,77
8930,Louisiana,8/17/2020,4526,19
8931,Louisiana,8/18/2020,4554,28
8932,Louisiana,8/19/2020,4609,55
8933,Louisiana,8/20/2020,4637,28
8934,Louisiana,8/21/2020,4687,50
8935,Louisiana,8/22/2020,4687,0
8936,Louisiana,8/23/2020,4746,59
8937,Louisiana,8/24/2020,4764,18
8938,Louisiana,8/25/2020,4797,33
8939,Louisiana,8/26/2020,4851,54
8940,Louisiana,8/27/2020,4874,23
8941,Louisiana,8/28/2020,4904,30
8942,Louisiana,8/29/2020,4904,0
8943,Louisiana,8/30/2020,4931,27
8944,Louisiana,8/31/2020,4950,19
8945,Louisiana,9/1/2020,5004,54
8946,Louisiana,9/2/2020,5004,0
8947,Louisiana,9/3/2020,5021,17
8948,Louisiana,9/4/2020,5035,14
8949,Louisiana,9/5/2020,5035,0
8950,Louisiana,9/6/2020,5093,58
8951,Louisiana,9/7/2020,5105,12
8952,Louisiana,9/8/2020,5118,13
8953,Louisiana,9/9/2020,5140,22
8954,Louisiana,9/10/2020,5161,21
8955,Louisiana,9/11/2020,5202,41
8956,Louisiana,9/12/2020,5202,0
8957,Louisiana,9/13/2020,5235,33
8958,Louisiana,9/14/2020,5252,17
8959,Louisiana,9/15/2020,5278,26
8960,Louisiana,9/16/2020,5294,16
8961,Louisiana,9/17/2020,5311,17
8962,Louisiana,9/18/2020,5340,29
8963,Louisiana,9/19/2020,5340,0
8964,Louisiana,9/20/2020,5366,26
8965,Louisiana,9/21/2020,5375,9
8966,Louisiana,9/22/2020,5386,11
8967,Louisiana,9/23/2020,5407,21
8968,Louisiana,9/24/2020,5423,16
8969,Louisiana,9/25/2020,5444,21
8970,Louisiana,9/26/2020,5444,0
8971,Louisiana,9/27/2020,5465,21
8972,Louisiana,9/28/2020,5480,15
8973,Louisiana,9/29/2020,5490,10
8974,Louisiana,9/30/2020,5511,21
8975,Louisiana,10/1/2020,5519,8
8976,Louisiana,10/2/2020,5545,26
8977,Louisiana,10/3/2020,5545,0
8978,Louisiana,10/4/2020,5577,32
8979,Louisiana,10/5/2020,5586,9
8980,Louisiana,10/6/2020,5592,6
8981,Louisiana,10/7/2020,5604,12
8982,Louisiana,10/8/2020,5609,5
8983,Louisiana,10/9/2020,5635,26
8984,Louisiana,10/10/2020,5635,0
8985,Louisiana,10/11/2020,5655,20
8986,Louisiana,10/12/2020,5669,14
8987,Louisiana,10/13/2020,5679,10
8988,Louisiana,10/14/2020,5695,16
8989,Louisiana,10/15/2020,5707,12
8990,Louisiana,10/16/2020,5727,20
8991,Louisiana,10/17/2020,5727,0
8992,Louisiana,10/18/2020,5750,23
8993,Louisiana,10/19/2020,5766,16
8994,Louisiana,10/20/2020,5772,6
8995,Louisiana,10/21/2020,5790,18
8996,Louisiana,10/22/2020,5799,9
8997,Louisiana,10/23/2020,5820,21
8998,Louisiana,10/24/2020,5820,0
8999,Louisiana,10/25/2020,5837,17
9000,Louisiana,10/26/2020,5854,17
9001,Louisiana,10/27/2020,5872,18
9002,Louisiana,10/28/2020,5890,18
9003,Louisiana,10/29/2020,5908,18
9004,Louisiana,10/30/2020,5919,11
9005,Louisiana,10/31/2020,5919,0
9006,Louisiana,11/1/2020,5926,7
9007,Louisiana,11/2/2020,5934,8
9008,Louisiana,11/3/2020,5951,17
9009,Louisiana,11/4/2020,5975,24
9010,Louisiana,11/5/2020,5995,20
9011,Louisiana,11/6/2020,6016,21
9012,Louisiana,11/7/2020,6016,0
9013,Louisiana,11/8/2020,6036,20
9014,Louisiana,11/9/2020,6048,12
9015,Louisiana,11/10/2020,6058,10
9016,Louisiana,11/11/2020,6058,0
9017,Louisiana,11/12/2020,6097,39
9018,Louisiana,11/13/2020,6121,24
9019,Louisiana,11/14/2020,6121,0
9020,Louisiana,11/15/2020,6132,11
9021,Louisiana,11/16/2020,6139,7
9022,Louisiana,11/17/2020,6156,17
9023,Louisiana,11/18/2020,6184,28
9024,Louisiana,11/19/2020,6199,15
9025,Louisiana,11/20/2020,6233,34
9026,Louisiana,11/21/2020,6233,0
9027,Louisiana,11/22/2020,6260,27
9028,Louisiana,11/23/2020,6284,24
9029,Louisiana,11/24/2020,6323,39
9030,Louisiana,11/25/2020,6350,27
9031,Louisiana,11/26/2020,6350,0
9032,Louisiana,11/27/2020,6391,41
9033,Louisiana,11/28/2020,6391,0
9034,Louisiana,11/29/2020,6407,16
9035,Louisiana,11/30/2020,6420,13
9036,Louisiana,12/1/2020,6455,35
9037,Louisiana,12/2/2020,6501,46
9038,Louisiana,12/3/2020,6524,23
9039,Louisiana,12/4/2020,6548,24
9040,Louisiana,12/5/2020,6548,0
9041,Louisiana,12/6/2020,6584,36
9042,Louisiana,12/7/2020,6607,23
9043,Louisiana,12/8/2020,6652,45
9044,Louisiana,12/9/2020,6684,32
9045,Louisiana,12/10/2020,6724,40
9046,Louisiana,12/11/2020,6767,43
9047,Louisiana,12/12/2020,6767,0
9048,Louisiana,12/13/2020,6818,51
9049,Louisiana,12/14/2020,6845,27
9050,Louisiana,12/15/2020,6895,50
9051,Louisiana,12/16/2020,6933,38
9052,Louisiana,12/17/2020,6964,31
9053,Louisiana,12/18/2020,6994,30
9054,Louisiana,12/19/2020,6994,0
9055,Louisiana,12/20/2020,7042,48
9056,Louisiana,12/21/2020,7107,65
9057,Louisiana,12/22/2020,7158,51
9058,Louisiana,12/23/2020,7226,68
9059,Louisiana,12/24/2020,7272,46
9060,Louisiana,12/25/2020,7272,0
9061,Louisiana,12/26/2020,7272,0
9062,Louisiana,12/27/2020,7291,19
9063,Louisiana,12/28/2020,7336,45
9064,Louisiana,12/29/2020,7397,61
9065,Louisiana,12/30/2020,7448,51
9066,Louisiana,12/31/2020,7488,40
9067,Louisiana,1/1/2021,7488,0
9068,Louisiana,1/2/2021,7488,0
9069,Louisiana,1/3/2021,7537,49
9070,Louisiana,1/4/2021,7585,48
9071,Louisiana,1/5/2021,7635,50
9072,Louisiana,1/6/2021,7681,46
9073,Louisiana,1/7/2021,7728,47
9074,Louisiana,1/8/2021,7833,105
9075,Louisiana,1/9/2021,7833,0
9076,Louisiana,1/10/2021,7873,40
9077,Louisiana,1/11/2021,7918,45
9078,Louisiana,1/12/2021,7971,53
9079,Louisiana,1/13/2021,8022,51
9080,Louisiana,1/14/2021,8080,58
9081,Louisiana,1/15/2021,8080,0
9082,Louisiana,1/16/2021,8080,0
9083,Louisiana,1/17/2021,8203,123
9084,Louisiana,1/18/2021,8253,50
9085,Louisiana,1/19/2021,8324,71
9086,Louisiana,1/20/2021,8383,59
9087,Louisiana,1/21/2021,8442,59
9088,Louisiana,1/22/2021,8483,41
9089,Louisiana,1/23/2021,8483,0
9090,Louisiana,1/24/2021,8565,82
9091,Louisiana,1/25/2021,8590,25
9092,Louisiana,1/26/2021,8621,31
9093,Louisiana,1/27/2021,8688,67
9094,Louisiana,1/28/2021,8743,55
9095,Louisiana,1/29/2021,8801,58
9096,Louisiana,1/30/2021,8801,0
9097,Louisiana,1/31/2021,8859,58
9098,Louisiana,2/1/2021,8912,53
9099,Louisiana,2/2/2021,8953,41
9100,Louisiana,2/3/2021,9006,53
9101,Louisiana,2/4/2021,9044,38
9102,Louisiana,2/5/2021,9076,32
9103,Louisiana,2/6/2021,9076,0
9104,Louisiana,2/7/2021,9119,43
9105,Louisiana,2/8/2021,9142,23
9106,Louisiana,2/9/2021,9162,20
9107,Louisiana,2/10/2021,9212,50
9108,Louisiana,2/11/2021,9239,27
9109,Louisiana,2/12/2021,9276,37
9110,Louisiana,2/13/2021,9276,0
9111,Louisiana,2/14/2021,9292,16
9112,Louisiana,2/15/2021,9325,33
9113,Louisiana,2/16/2021,9325,0
9114,Louisiana,2/17/2021,9391,66
9115,Louisiana,2/18/2021,9406,15
9116,Louisiana,2/19/2021,9440,34
9117,Louisiana,2/20/2021,9440,0
9118,Louisiana,2/21/2021,9466,26
9119,Louisiana,2/22/2021,9477,11
9120,Louisiana,2/23/2021,9503,26
9121,Louisiana,2/24/2021,9528,25
9122,Louisiana,2/25/2021,9561,33
9123,Louisiana,2/26/2021,9587,26
9124,Louisiana,2/27/2021,9587,0
9125,Louisiana,2/28/2021,9608,21
9126,Louisiana,3/1/2021,9628,20
9127,Louisiana,3/2/2021,9647,19
9128,Louisiana,3/3/2021,9668,21
9129,Louisiana,3/4/2021,9686,18
9130,Louisiana,3/5/2021,9716,30
9131,Louisiana,3/6/2021,9716,0
9132,Louisiana,3/7/2021,9748,32
9133,Louisiana,3/8/2021,9758,10
9134,Louisiana,3/9/2021,9769,11
9135,Louisiana,3/10/2021,9812,43
9136,Louisiana,3/11/2021,9828,16
9137,Louisiana,3/12/2021,9861,33
9138,Louisiana,3/13/2021,9861,0
9139,Louisiana,3/14/2021,9884,23
9140,Louisiana,3/15/2021,9903,19
9141,Louisiana,3/16/2021,9925,22
9142,Louisiana,3/17/2021,9955,30
9143,Louisiana,3/18/2021,9974,19
9144,Louisiana,3/19/2021,9988,14
9145,Louisiana,3/20/2021,9988,0
9146,Louisiana,3/21/2021,9988,0
9147,Louisiana,3/22/2021,10030,42
9148,Louisiana,3/23/2021,10037,7
9149,Louisiana,3/24/2021,10056,19
9150,Louisiana,3/25/2021,10073,17
9151,Louisiana,3/26/2021,10087,14
9152,Louisiana,3/27/2021,10087,0
9153,Louisiana,3/28/2021,10087,0
9154,Louisiana,3/29/2021,10122,35
9155,Louisiana,3/30/2021,10132,10
9156,Louisiana,3/31/2021,10141,9
9157,Louisiana,4/1/2021,10161,20
9158,Louisiana,4/2/2021,10161,0
9159,Louisiana,4/3/2021,10161,0
9160,Louisiana,4/4/2021,10161,0
9161,Louisiana,4/5/2021,10165,4
9162,Louisiana,4/6/2021,10174,9
9163,Louisiana,4/7/2021,10185,11
9164,Louisiana,4/8/2021,10200,15
9165,Louisiana,4/9/2021,10216,16
9166,Louisiana,4/10/2021,10216,0
9167,Louisiana,4/11/2021,10216,0
9168,Louisiana,4/12/2021,10241,25
9169,Louisiana,4/13/2021,10255,14
9170,Louisiana,4/14/2021,10264,9
9171,Louisiana,4/15/2021,10273,9
9172,Louisiana,4/16/2021,10282,9
9173,Louisiana,4/17/2021,10285,3
9174,Louisiana,4/18/2021,10289,4
9175,Louisiana,4/19/2021,10293,4
9176,Louisiana,4/20/2021,10306,13
9177,Louisiana,4/21/2021,10316,10
9178,Louisiana,4/22/2021,10324,8
9179,Louisiana,4/23/2021,10336,12
9180,Louisiana,4/24/2021,10336,0
9181,Louisiana,4/25/2021,10336,0
9182,Louisiana,4/26/2021,10342,6
9183,Louisiana,4/27/2021,10352,10
9184,Louisiana,4/28/2021,10367,15
9185,Louisiana,4/29/2021,10376,9
9186,Louisiana,4/30/2021,10382,6
9187,Louisiana,5/1/2021,10382,0
9188,Louisiana,5/2/2021,10382,0
9189,Louisiana,5/3/2021,10393,11
9190,Louisiana,5/4/2021,10405,12
9191,Louisiana,5/5/2021,10418,13
9192,Louisiana,5/6/2021,10425,7
9193,Louisiana,5/7/2021,10433,8
9194,Louisiana,5/8/2021,10433,0
9195,Louisiana,5/9/2021,10433,0
9196,Louisiana,5/10/2021,10438,5
9197,Louisiana,5/11/2021,10451,13
9198,Louisiana,5/12/2021,10463,12
9199,Louisiana,5/13/2021,10469,6
9200,Louisiana,5/14/2021,10478,9
9201,Louisiana,5/15/2021,10478,0
9202,Louisiana,5/16/2021,10478,0
9203,Louisiana,5/17/2021,10489,11
9204,Louisiana,5/18/2021,10500,11
9205,Louisiana,5/19/2021,10509,9
9206,Louisiana,5/20/2021,10517,8
9207,Louisiana,5/21/2021,10522,5
9208,Louisiana,5/22/2021,10522,0
9209,Louisiana,5/23/2021,10522,0
9210,Louisiana,5/24/2021,10535,13
