ID,State,Date,Total_Cases,New_Cases
12905,Montana,4/10/2020,365,0
12906,Montana,4/11/2020,377,12
12907,Montana,4/12/2020,394,17
12908,Montana,4/13/2020,398,4
12909,Montana,4/14/2020,404,6
12910,Montana,4/15/2020,415,11
12911,Montana,4/16/2020,422,7
12912,Montana,4/17/2020,422,0
12913,Montana,4/18/2020,426,4
12914,Montana,4/19/2020,433,7
12915,Montana,4/20/2020,437,4
12916,Montana,4/21/2020,439,2
12917,Montana,4/22/2020,442,3
12918,Montana,4/23/2020,444,2
12919,Montana,4/24/2020,444,0
12920,Montana,4/25/2020,445,1
12921,Montana,4/26/2020,449,4
12922,Montana,4/27/2020,451,2
12923,Montana,4/28/2020,451,0
12924,Montana,4/29/2020,451,0
12925,Montana,4/30/2020,453,2
12926,Montana,5/1/2020,453,0
12927,Montana,5/2/2020,455,2
12928,Montana,5/3/2020,457,2
12929,Montana,5/4/2020,457,0
12930,Montana,5/5/2020,456,-1
12931,Montana,5/6/2020,456,0
12932,Montana,5/7/2020,459,3
12933,Montana,5/8/2020,458,-1
12934,Montana,5/9/2020,458,0
12935,Montana,5/10/2020,458,0
12936,Montana,5/11/2020,459,1
12937,Montana,5/12/2020,459,0
12938,Montana,5/13/2020,462,3
12939,Montana,5/14/2020,466,4
12940,Montana,5/15/2020,466,0
12941,Montana,5/16/2020,468,2
12942,Montana,5/17/2020,470,2
12943,Montana,5/18/2020,470,0
12944,Montana,5/19/2020,478,8
12945,Montana,5/20/2020,478,0
12946,Montana,5/21/2020,479,1
12947,Montana,5/22/2020,479,0
12948,Montana,5/23/2020,479,0
12949,Montana,5/24/2020,479,0
12950,Montana,5/25/2020,479,0
12951,Montana,5/26/2020,479,0
12952,Montana,5/27/2020,485,6
12953,Montana,5/28/2020,493,8
12954,Montana,5/29/2020,505,12
12955,Montana,5/30/2020,505,0
12956,Montana,5/31/2020,515,10
12957,Montana,6/1/2020,523,8
12958,Montana,6/2/2020,525,2
12959,Montana,6/3/2020,539,14
12960,Montana,6/4/2020,539,0
12961,Montana,6/5/2020,540,1
12962,Montana,6/6/2020,540,0
12963,Montana,6/7/2020,548,8
12964,Montana,6/8/2020,548,0
12965,Montana,6/9/2020,554,6
12966,Montana,6/10/2020,561,7
12967,Montana,6/11/2020,573,12
12968,Montana,6/12/2020,588,15
12969,Montana,6/13/2020,588,0
12970,Montana,6/14/2020,609,21
12971,Montana,6/15/2020,612,3
12972,Montana,6/16/2020,630,18
12973,Montana,6/17/2020,630,0
12974,Montana,6/18/2020,666,36
12975,Montana,6/19/2020,698,32
12976,Montana,6/20/2020,716,18
12977,Montana,6/21/2020,717,1
12978,Montana,6/22/2020,734,17
12979,Montana,6/23/2020,766,32
12980,Montana,6/24/2020,803,37
12981,Montana,6/25/2020,829,26
12982,Montana,6/26/2020,852,23
12983,Montana,6/27/2020,852,0
12984,Montana,6/28/2020,919,67
12985,Montana,6/29/2020,967,48
12986,Montana,6/30/2020,1018,51
12987,Montana,7/1/2020,1083,65
12988,Montana,7/2/2020,1123,40
12989,Montana,7/3/2020,1128,5
12990,Montana,7/4/2020,1167,39
12991,Montana,7/5/2020,1249,82
12992,Montana,7/6/2020,1249,0
12993,Montana,7/7/2020,1371,122
12994,Montana,7/8/2020,1466,95
12995,Montana,7/9/2020,1569,103
12996,Montana,7/10/2020,1593,24
12997,Montana,7/11/2020,1677,84
12998,Montana,7/12/2020,1841,164
12999,Montana,7/13/2020,1843,2
13000,Montana,7/14/2020,1952,109
13001,Montana,7/15/2020,2218,266
13002,Montana,7/16/2020,2342,124
13003,Montana,7/17/2020,2366,24
13004,Montana,7/18/2020,2471,105
13005,Montana,7/19/2020,2533,62
13006,Montana,7/20/2020,2621,88
13007,Montana,7/21/2020,2712,91
13008,Montana,7/22/2020,2909,197
13009,Montana,7/23/2020,3037,128
13010,Montana,7/24/2020,3247,210
13011,Montana,7/25/2020,3342,95
13012,Montana,7/26/2020,3381,39
13013,Montana,7/27/2020,3381,0
13014,Montana,7/28/2020,3667,286
13015,Montana,7/29/2020,3780,113
13016,Montana,7/30/2020,3954,174
13017,Montana,7/31/2020,3965,11
13018,Montana,8/1/2020,4081,116
13019,Montana,8/2/2020,4193,112
13020,Montana,8/3/2020,4314,121
13021,Montana,8/4/2020,4429,115
13022,Montana,8/5/2020,4593,164
13023,Montana,8/6/2020,4744,151
13024,Montana,8/7/2020,4888,144
13025,Montana,8/8/2020,4952,64
13026,Montana,8/9/2020,5017,65
13027,Montana,8/10/2020,5017,0
13028,Montana,8/11/2020,5289,272
13029,Montana,8/12/2020,5403,114
13030,Montana,8/13/2020,5539,136
13031,Montana,8/14/2020,5541,2
13032,Montana,8/15/2020,5659,118
13033,Montana,8/16/2020,5779,120
13034,Montana,8/17/2020,5847,68
13035,Montana,8/18/2020,5847,0
13036,Montana,8/19/2020,5956,109
13037,Montana,8/20/2020,6214,258
13038,Montana,8/21/2020,6216,2
13039,Montana,8/22/2020,6376,160
13040,Montana,8/23/2020,6490,114
13041,Montana,8/24/2020,6623,133
13042,Montana,8/25/2020,6785,162
13043,Montana,8/26/2020,6785,0
13044,Montana,8/27/2020,6929,144
13045,Montana,8/28/2020,7063,134
13046,Montana,8/29/2020,7251,188
13047,Montana,8/30/2020,7340,89
13048,Montana,8/31/2020,7493,153
13049,Montana,9/1/2020,7689,196
13050,Montana,9/2/2020,7867,178
13051,Montana,9/3/2020,8000,133
13052,Montana,9/4/2020,8019,19
13053,Montana,9/5/2020,8164,145
13054,Montana,9/6/2020,8264,100
13055,Montana,9/7/2020,8379,115
13056,Montana,9/8/2020,8381,2
13057,Montana,9/9/2020,8659,278
13058,Montana,9/10/2020,8663,4
13059,Montana,9/11/2020,8925,262
13060,Montana,9/12/2020,8925,0
13061,Montana,9/13/2020,9021,96
13062,Montana,9/14/2020,9107,86
13063,Montana,9/15/2020,9244,137
13064,Montana,9/16/2020,9431,187
13065,Montana,9/17/2020,9872,441
13066,Montana,9/18/2020,10164,292
13067,Montana,9/19/2020,10300,136
13068,Montana,9/20/2020,10427,127
13069,Montana,9/21/2020,10696,269
13070,Montana,9/22/2020,10900,204
13071,Montana,9/23/2020,11220,320
13072,Montana,9/24/2020,11548,328
13073,Montana,9/25/2020,11905,357
13074,Montana,9/26/2020,11907,2
13075,Montana,9/27/2020,12107,200
13076,Montana,9/28/2020,12413,306
13077,Montana,9/29/2020,12876,463
13078,Montana,9/30/2020,13393,517
13079,Montana,10/1/2020,13824,431
13080,Montana,10/2/2020,14283,459
13081,Montana,10/3/2020,14561,278
13082,Montana,10/4/2020,14635,74
13083,Montana,10/5/2020,15298,663
13084,Montana,10/6/2020,15723,425
13085,Montana,10/7/2020,16063,340
13086,Montana,10/8/2020,16677,614
13087,Montana,10/9/2020,17914,1237
13088,Montana,10/10/2020,18117,203
13089,Montana,10/11/2020,18702,585
13090,Montana,10/12/2020,19125,423
13091,Montana,10/13/2020,19967,842
13092,Montana,10/14/2020,20720,753
13093,Montana,10/15/2020,21597,877
13094,Montana,10/16/2020,21595,-2
13095,Montana,10/17/2020,22233,638
13096,Montana,10/18/2020,22821,588
13097,Montana,10/19/2020,23390,569
13098,Montana,10/20/2020,24093,703
13099,Montana,10/21/2020,24712,619
13100,Montana,10/22/2020,26320,1608
13101,Montana,10/23/2020,26503,183
13102,Montana,10/24/2020,27142,639
13103,Montana,10/25/2020,27880,738
13104,Montana,10/26/2020,28501,621
13105,Montana,10/27/2020,29346,845
13106,Montana,10/28/2020,29966,620
13107,Montana,10/29/2020,30853,887
13108,Montana,10/30/2020,31916,1063
13109,Montana,10/31/2020,32801,885
13110,Montana,11/1/2020,33495,694
13111,Montana,11/2/2020,34252,757
13112,Montana,11/3/2020,35159,907
13113,Montana,11/4/2020,35955,796
13114,Montana,11/5/2020,36968,1013
13115,Montana,11/6/2020,37947,979
13116,Montana,11/7/2020,38948,1001
13117,Montana,11/8/2020,39679,731
13118,Montana,11/9/2020,40053,374
13119,Montana,11/10/2020,41151,1098
13120,Montana,11/11/2020,42070,919
13121,Montana,11/12/2020,43031,961
13122,Montana,11/13/2020,44244,1213
13123,Montana,11/14/2020,45886,1642
13124,Montana,11/15/2020,47158,1272
13125,Montana,11/16/2020,48027,869
13126,Montana,11/17/2020,49398,1371
13127,Montana,11/18/2020,50582,1184
13128,Montana,11/19/2020,51818,1236
13129,Montana,11/20/2020,53293,1475
13130,Montana,11/21/2020,54542,1249
13131,Montana,11/22/2020,55680,1138
13132,Montana,11/23/2020,56381,701
13133,Montana,11/24/2020,57504,1123
13134,Montana,11/25/2020,58565,1061
13135,Montana,11/26/2020,59682,1117
13136,Montana,11/27/2020,59796,114
13137,Montana,11/28/2020,60845,1049
13138,Montana,11/29/2020,61801,956
13139,Montana,11/30/2020,62198,397
13140,Montana,12/1/2020,63205,1007
13141,Montana,12/2/2020,64340,1135
13142,Montana,12/3/2020,65122,782
13143,Montana,12/4/2020,66436,1314
13144,Montana,12/5/2020,67069,633
13145,Montana,12/6/2020,67875,806
13146,Montana,12/7/2020,68591,716
13147,Montana,12/8/2020,69346,755
13148,Montana,12/9/2020,70133,787
13149,Montana,12/10/2020,70892,759
13150,Montana,12/11/2020,71870,978
13151,Montana,12/12/2020,72644,774
13152,Montana,12/13/2020,73303,659
13153,Montana,12/14/2020,73303,0
13154,Montana,12/15/2020,74040,737
13155,Montana,12/16/2020,74644,604
13156,Montana,12/17/2020,75483,839
13157,Montana,12/18/2020,75992,509
13158,Montana,12/19/2020,76619,627
13159,Montana,12/20/2020,77170,551
13160,Montana,12/21/2020,77324,154
13161,Montana,12/22/2020,77947,623
13162,Montana,12/23/2020,78522,575
13163,Montana,12/24/2020,78929,407
13164,Montana,12/25/2020,78929,0
13165,Montana,12/26/2020,79433,504
13166,Montana,12/27/2020,79780,347
13167,Montana,12/28/2020,79999,219
13168,Montana,12/29/2020,80426,427
13169,Montana,12/30/2020,81300,874
13170,Montana,12/31/2020,81555,255
13171,Montana,1/1/2021,81555,0
13172,Montana,1/2/2021,81944,389
13173,Montana,1/3/2021,82381,437
13174,Montana,1/4/2021,82664,283
13175,Montana,1/5/2021,83378,714
13176,Montana,1/6/2021,84060,682
13177,Montana,1/7/2021,84750,690
13178,Montana,1/8/2021,85568,818
13179,Montana,1/9/2021,86102,534
13180,Montana,1/10/2021,86324,222
13181,Montana,1/11/2021,86653,329
13182,Montana,1/12/2021,87077,424
13183,Montana,1/13/2021,87653,576
13184,Montana,1/14/2021,88110,457
13185,Montana,1/15/2021,88635,525
13186,Montana,1/16/2021,89056,421
13187,Montana,1/17/2021,89393,337
13188,Montana,1/18/2021,89576,183
13189,Montana,1/19/2021,89864,288
13190,Montana,1/20/2021,90255,391
13191,Montana,1/21/2021,90649,394
13192,Montana,1/22/2021,91049,400
13193,Montana,1/23/2021,91410,361
13194,Montana,1/24/2021,91652,242
13195,Montana,1/25/2021,91816,164
13196,Montana,1/26/2021,92160,344
13197,Montana,1/27/2021,92531,371
13198,Montana,1/28/2021,92934,403
13199,Montana,1/29/2021,93246,312
13200,Montana,1/30/2021,93762,516
13201,Montana,1/31/2021,93949,187
13202,Montana,2/1/2021,94070,121
13203,Montana,2/2/2021,94384,314
13204,Montana,2/3/2021,94810,426
13205,Montana,2/4/2021,95111,301
13206,Montana,2/5/2021,95458,347
13207,Montana,2/6/2021,95717,259
13208,Montana,2/7/2021,95790,73
13209,Montana,2/8/2021,95914,124
13210,Montana,2/9/2021,96288,374
13211,Montana,2/10/2021,96595,307
13212,Montana,2/11/2021,96842,247
13213,Montana,2/12/2021,97063,221
13214,Montana,2/13/2021,97297,234
13215,Montana,2/14/2021,97401,104
13216,Montana,2/15/2021,97539,138
13217,Montana,2/16/2021,97666,127
13218,Montana,2/17/2021,97900,234
13219,Montana,2/18/2021,98100,200
13220,Montana,2/19/2021,98377,277
13221,Montana,2/20/2021,98641,264
13222,Montana,2/21/2021,98779,138
13223,Montana,2/22/2021,98810,31
13224,Montana,2/23/2021,99040,230
13225,Montana,2/24/2021,99242,202
13226,Montana,2/25/2021,99445,203
13227,Montana,2/26/2021,99613,168
13228,Montana,2/27/2021,99837,224
13229,Montana,2/28/2021,99954,117
13230,Montana,3/1/2021,100003,49
13231,Montana,3/2/2021,100158,155
13232,Montana,3/3/2021,100351,193
13233,Montana,3/4/2021,100531,180
13234,Montana,3/5/2021,100656,125
13235,Montana,3/6/2021,100842,186
13236,Montana,3/7/2021,100914,72
13237,Montana,3/8/2021,100959,45
13238,Montana,3/9/2021,101093,134
13239,Montana,3/10/2021,101243,150
13240,Montana,3/11/2021,101424,181
13241,Montana,3/12/2021,101556,132
13242,Montana,3/13/2021,101726,170
13243,Montana,3/14/2021,101760,34
13244,Montana,3/15/2021,101933,173
13245,Montana,3/16/2021,102344,411
13246,Montana,3/17/2021,102484,140
13247,Montana,3/18/2021,102616,132
13248,Montana,3/19/2021,102768,152
13249,Montana,3/20/2021,102966,198
13250,Montana,3/21/2021,103060,94
13251,Montana,3/22/2021,103098,38
13252,Montana,3/23/2021,103452,354
13253,Montana,3/24/2021,103666,214
13254,Montana,3/25/2021,103830,164
13255,Montana,3/26/2021,103980,150
13256,Montana,3/27/2021,104097,117
13257,Montana,3/28/2021,104128,31
13258,Montana,3/29/2021,104163,35
13259,Montana,3/30/2021,104321,158
13260,Montana,3/31/2021,104552,231
13261,Montana,4/1/2021,104725,173
13262,Montana,4/2/2021,104853,128
13263,Montana,4/3/2021,105037,184
13264,Montana,4/4/2021,105142,105
13265,Montana,4/5/2021,105142,0
13266,Montana,4/6/2021,105333,191
13267,Montana,4/7/2021,105526,193
13268,Montana,4/8/2021,105750,224
13269,Montana,4/9/2021,105974,152
13270,Montana,4/10/2021,106142,168
13271,Montana,4/11/2021,106183,41
13272,Montana,4/12/2021,106253,70
13273,Montana,4/13/2021,106426,173
13274,Montana,4/14/2021,106631,205
13275,Montana,4/15/2021,106823,192
13276,Montana,4/16/2021,106941,118
13277,Montana,4/17/2021,107089,148
13278,Montana,4/18/2021,107145,56
13279,Montana,4/19/2021,107202,57
13280,Montana,4/20/2021,107379,177
13281,Montana,4/21/2021,107537,158
13282,Montana,4/22/2021,107718,181
13283,Montana,4/23/2021,107873,155
13284,Montana,4/24/2021,108048,175
13285,Montana,4/25/2021,108097,49
13286,Montana,4/26/2021,108111,14
13287,Montana,4/27/2021,108287,176
13288,Montana,4/28/2021,108489,202
13289,Montana,4/29/2021,108663,174
13290,Montana,4/30/2021,108817,154
13291,Montana,5/1/2021,108985,168
13292,Montana,5/2/2021,109030,45
13293,Montana,5/3/2021,109092,62
13294,Montana,5/4/2021,109315,223
13295,Montana,5/5/2021,109455,140
13296,Montana,5/6/2021,109588,133
13297,Montana,5/7/2021,109737,149
13298,Montana,5/8/2021,109889,152
13299,Montana,5/9/2021,109924,35
13300,Montana,5/10/2021,109935,11
13301,Montana,5/11/2021,110107,172
13302,Montana,5/12/2021,110317,210
13303,Montana,5/13/2021,110429,112
13304,Montana,5/14/2021,110560,131
13305,Montana,5/15/2021,110644,84
13306,Montana,5/16/2021,110685,41
13307,Montana,5/17/2021,110723,38
13308,Montana,5/18/2021,110861,138
13309,Montana,5/19/2021,110992,131
13310,Montana,5/20/2021,111025,33
13311,Montana,5/21/2021,111161,136
13312,Montana,5/22/2021,111168,7
13313,Montana,5/23/2021,111203,35
13314,Montana,5/24/2021,111224,21
13315,Montana,5/25/2021,111377,153
13316,Montana,5/26/2021,111454,77
13317,Montana,5/27/2021,111623,169
13318,Montana,5/28/2021,111718,95
13319,Montana,5/29/2021,111785,67
13320,Montana,5/30/2021,111809,24
13321,Montana,5/31/2021,111829,20
13322,Montana,6/1/2021,111844,15
13323,Montana,6/2/2021,112002,158
13324,Montana,6/3/2021,112129,127
13325,Montana,6/4/2021,112260,131
13326,Montana,6/5/2021,112299,39
13327,Montana,6/6/2021,112338,39
13328,Montana,6/7/2021,112381,43
13329,Montana,6/8/2021,112518,137
13330,Montana,6/9/2021,112591,73
13331,Montana,6/10/2021,112690,99
13332,Montana,6/11/2021,112761,71
13333,Montana,6/12/2021,112790,29
13334,Montana,6/13/2021,112819,29
13335,Montana,6/14/2021,112850,31
13336,Montana,6/15/2021,112949,99
13337,Montana,6/16/2021,113021,72
13338,Montana,6/17/2021,113092,71
13339,Nebraska,1/22/2020,0,0
13340,Nebraska,1/23/2020,0,0
13341,Nebraska,1/24/2020,0,0
13342,Nebraska,1/25/2020,0,0
13343,Nebraska,1/26/2020,0,0
13344,Nebraska,1/27/2020,0,0
13345,Nebraska,1/28/2020,0,0
13346,Nebraska,1/29/2020,0,0
13347,Nebraska,1/30/2020,0,0
13348,Nebraska,1/31/2020,0,0
13349,Nebraska,2/1/2020,0,0
13350,Nebraska,2/2/2020,0,0
13351,Nebraska,2/3/2020,0,0
13352,Nebraska,2/4/2020,0,0
13353,Nebraska,2/5/2020,0,0
13354,Nebraska,2/6/2020,0,0
13355,Nebraska,2/7/2020,0,0
13356,Nebraska,2/8/2020,0,0
13357,Nebraska,2/9/2020,0,0
13358,Nebraska,2/10/2020,0,0
13359,Nebraska,2/11/2020,0,0
13360,Nebraska,2/12/2020,0,0
13361,Nebraska,2/13/2020,0,0
13362,Nebraska,2/14/2020,0,0
13363,Nebraska,2/15/2020,0,0
13364,Nebraska,2/16/2020,0,0
13365,Nebraska,2/17/2020,0,0
13366,Nebraska,2/18/2020,0,0
13367,Nebraska,2/19/2020,0,0
13368,Nebraska,2/20/2020,0,0
13369,Nebraska,2/21/2020,0,0
13370,Nebraska,2/22/2020,0,0
13371,Nebraska,2/23/2020,0,0
13372,Nebraska,2/24/2020,0,0
13373,Nebraska,2/25/2020,0,0
13374,Nebraska,2/26/2020,0,0
13375,Nebraska,2/27/2020,0,0
13376,Nebraska,2/28/2020,0,0
13377,Nebraska,2/29/2020,0,0
13378,Nebraska,3/1/2020,0,0
13379,Nebraska,3/2/2020,0,0
13380,Nebraska,3/3/2020,0,0
13381,Nebraska,3/4/2020,0,0
13382,Nebraska,3/5/2020,0,0
13383,Nebraska,3/6/2020,1,1
13384,Nebraska,3/7/2020,2,1
13385,Nebraska,3/8/2020,2,0
13386,Nebraska,3/9/2020,4,2
13387,Nebraska,3/10/2020,4,0
13388,Nebraska,3/11/2020,5,1
13389,Nebraska,3/12/2020,10,5
13390,Nebraska,3/13/2020,10,0
13391,Nebraska,3/14/2020,10,0
13392,Nebraska,3/15/2020,18,8
13393,Nebraska,3/16/2020,18,0
13394,Nebraska,3/17/2020,21,3
13395,Nebraska,3/18/2020,27,6
13396,Nebraska,3/19/2020,27,0
13397,Nebraska,3/20/2020,38,11
13398,Nebraska,3/21/2020,42,4
13399,Nebraska,3/22/2020,50,8
13400,Nebraska,3/23/2020,52,2
13401,Nebraska,3/24/2020,53,1
13402,Nebraska,3/25/2020,64,11
13403,Nebraska,3/26/2020,73,9
13404,Nebraska,3/27/2020,89,16
13405,Nebraska,3/28/2020,108,19
13406,Nebraska,3/29/2020,120,12
13407,Nebraska,3/30/2020,145,25
13408,Nebraska,3/31/2020,177,32
13409,Nebraska,4/1/2020,214,37
13410,Nebraska,4/2/2020,255,41
13411,Nebraska,4/3/2020,285,30
13412,Nebraska,4/4/2020,323,38
13413,Nebraska,4/5/2020,367,44
13414,Nebraska,4/6/2020,412,45
13415,Nebraska,4/7/2020,478,66
13416,Nebraska,4/8/2020,523,45
13417,Nebraska,4/9/2020,577,54
13418,Nebraska,4/10/2020,648,71
13419,Nebraska,4/11/2020,704,56
13420,Nebraska,4/12/2020,814,110
13421,Nebraska,4/13/2020,871,57
13422,Nebraska,4/14/2020,901,30
13423,Nebraska,4/15/2020,952,51
13424,Nebraska,4/16/2020,1066,114
13425,Nebraska,4/17/2020,1138,72
13426,Nebraska,4/18/2020,1287,149
13427,Nebraska,4/19/2020,1474,187
13428,Nebraska,4/20/2020,1648,174
13429,Nebraska,4/21/2020,1722,74
13430,Nebraska,4/22/2020,1813,91
13431,Nebraska,4/23/2020,2124,311
13432,Nebraska,4/24/2020,2421,297
13433,Nebraska,4/25/2020,2732,311
13434,Nebraska,4/26/2020,3028,296
13435,Nebraska,4/27/2020,3358,330
13436,Nebraska,4/28/2020,3374,16
13437,Nebraska,4/29/2020,3784,410
13438,Nebraska,4/30/2020,4281,497
13439,Nebraska,5/1/2020,4838,557
13440,Nebraska,5/2/2020,5326,488
13441,Nebraska,5/3/2020,5659,333
13442,Nebraska,5/4/2020,6083,424
13443,Nebraska,5/5/2020,6438,355
13444,Nebraska,5/6/2020,6771,333
13445,Nebraska,5/7/2020,7190,419
13446,Nebraska,5/8/2020,7831,641
13447,Nebraska,5/9/2020,8234,403
13448,Nebraska,5/10/2020,8315,81
13449,Nebraska,5/11/2020,8572,257
13450,Nebraska,5/12/2020,8692,120
13451,Nebraska,5/13/2020,9075,383
13452,Nebraska,5/14/2020,9416,341
13453,Nebraska,5/15/2020,9772,356
13454,Nebraska,5/16/2020,10220,448
13455,Nebraska,5/17/2020,10348,128
13456,Nebraska,5/18/2020,10625,277
13457,Nebraska,5/19/2020,10846,221
13458,Nebraska,5/20/2020,11122,276
13459,Nebraska,5/21/2020,11425,303
13460,Nebraska,5/22/2020,11662,237
13461,Nebraska,5/23/2020,11989,327
13462,Nebraska,5/24/2020,12134,145
13463,Nebraska,5/25/2020,12355,221
13464,Nebraska,5/26/2020,12619,264
13465,Nebraska,5/27/2020,12976,357
13466,Nebraska,5/28/2020,13261,285
13467,Nebraska,5/29/2020,13654,393
13468,Nebraska,5/30/2020,13905,251
13469,Nebraska,5/31/2020,14101,196
13470,Nebraska,6/1/2020,14345,244
13471,Nebraska,6/2/2020,14611,266
13472,Nebraska,6/3/2020,14866,255
13473,Nebraska,6/4/2020,15117,251
13474,Nebraska,6/5/2020,15379,262
13475,Nebraska,6/6/2020,15543,164
13476,Nebraska,6/7/2020,15634,91
13477,Nebraska,6/8/2020,15752,118
13478,Nebraska,6/9/2020,15883,131
13479,Nebraska,6/10/2020,16025,142
13480,Nebraska,6/11/2020,16315,290
13481,Nebraska,6/12/2020,16513,198
13482,Nebraska,6/13/2020,16633,120
13483,Nebraska,6/14/2020,16725,92
13484,Nebraska,6/15/2020,16851,126
13485,Nebraska,6/16/2020,17031,180
13486,Nebraska,6/17/2020,17226,195
13487,Nebraska,6/18/2020,17415,189
13488,Nebraska,6/19/2020,17591,176
13489,Nebraska,6/20/2020,17707,116
13490,Nebraska,6/21/2020,17810,103
13491,Nebraska,6/22/2020,17957,147
13492,Nebraska,6/23/2020,18092,135
13493,Nebraska,6/24/2020,18221,129
13494,Nebraska,6/25/2020,18346,125
13495,Nebraska,6/26/2020,18524,178
13496,Nebraska,6/27/2020,18775,251
13497,Nebraska,6/28/2020,18899,124
13498,Nebraska,6/29/2020,19042,143
13499,Nebraska,6/30/2020,19177,135
13500,Nebraska,7/1/2020,19310,133
13501,Nebraska,7/2/2020,19452,142
13502,Nebraska,7/3/2020,19660,208
13503,Nebraska,7/4/2020,19827,167
13504,Nebraska,7/5/2020,19929,102
13505,Nebraska,7/6/2020,20046,117
13506,Nebraska,7/7/2020,20201,155
13507,Nebraska,7/8/2020,20425,224
13508,Nebraska,7/9/2020,20623,198
13509,Nebraska,7/10/2020,20777,154
13510,Nebraska,7/11/2020,20998,221
13511,Nebraska,7/12/2020,21172,174
13512,Nebraska,7/13/2020,21399,227
13513,Nebraska,7/14/2020,21717,318
13514,Nebraska,7/15/2020,21979,262
13515,Nebraska,7/16/2020,22134,155
13516,Nebraska,7/17/2020,22361,227
13517,Nebraska,7/18/2020,22481,120
13518,Nebraska,7/19/2020,22583,102
13519,Nebraska,7/20/2020,22847,264
13520,Nebraska,7/21/2020,23190,343
13521,Nebraska,7/22/2020,23486,296
13522,Nebraska,7/23/2020,23818,332
13523,Nebraska,7/24/2020,24174,356
13524,Nebraska,7/25/2020,24395,221
13525,Nebraska,7/26/2020,24618,223
13526,Nebraska,7/27/2020,24889,271
13527,Nebraska,7/28/2020,25157,268
13528,Nebraska,7/29/2020,25422,265
13529,Nebraska,7/30/2020,25766,344
13530,Nebraska,7/31/2020,26211,445
13531,Nebraska,8/1/2020,26391,180
13532,Nebraska,8/2/2020,26702,311
13533,Nebraska,8/3/2020,26956,254
13534,Nebraska,8/4/2020,27178,222
13535,Nebraska,8/5/2020,27489,311
13536,Nebraska,8/6/2020,27821,332
13537,Nebraska,8/7/2020,28104,283
13538,Nebraska,8/8/2020,28245,141
